Date;Quarter;Qtr;Year;Customer ID;"Total_amount";"Profit Percentage(%)";Profit (INR);Cost Price
5/8/2019;2019 - Q2;2;2019;B07FWWZXU;274;18;33.12;150.88
5/8/2019;2019 - Q2;2;2019;B07FWYAXY;274;18;33.12;150.88
5/8/2019;2019 - Q2;2;2019;B07FWVBSZ;187;18;17.46;79.54
5/8/2019;2019 - Q2;2;2019;B07FWYTSQ;865;17;123.25;601.75
5/9/2019;2019 - Q2;2;2019;B07FWXZWW;320;18;32.4;147.6
5/9/2019;2019 - Q2;2;2019;B07FWXSUQ;824;17;107.78;526.22
5/9/2019;2019 - Q2;2;2019;B07FWYTTQ;247;18;28.26;128.74
5/9/2019;2019 - Q2;2;2019;B07FWWZUU;410;17;54.4;265.6
5/9/2019;2019 - Q2;2;2019;B07FWVZZR;320;17;47.6;232.4
5/9/2019;2019 - Q2;2;2019;B07FWYWRY;187;18;17.46;79.54
5/9/2019;2019 - Q2;2;2019;B07FWVYVZ;288;18;44.64;203.36
5/9/2019;2019 - Q2;2;2019;B07FWVXVT;288;18;44.64;203.36
5/9/2019;2019 - Q2;2;2019;B07FWXYUY;245;18;27.9;127.1
5/9/2019;2019 - Q2;2;2019;B07FWXVST;255;18;33.3;151.7
5/9/2019;2019 - Q2;2;2019;B07FWXBRT;268;18;44.64;203.36
5/9/2019;2019 - Q2;2;2019;B07FWWYWS;275;18;33.3;151.7
5/10/2019;2019 - Q2;2;2019;B07FWYTVX;275;18;33.3;151.7
5/10/2019;2019 - Q2;2;2019;B07FWVVZW;275;18;33.3;151.7
5/10/2019;2019 - Q2;2;2019;B07FWXAWT;275;18;33.3;151.7
5/10/2019;2019 - Q2;2;2019;B07FWWUVU;181;18;16.38;74.62
5/10/2019;2019 - Q2;2;2019;B07FWXBWY;288;18;44.64;203.36
5/10/2019;2019 - Q2;2;2019;B07FWXAQS;178;18;15.84;72.16
5/10/2019;2019 - Q2;2;2019;B07FWYBXX;187;18;17.46;79.54
5/10/2019;2019 - Q2;2;2019;B07FWVVWS;187;18;17.46;79.54
5/10/2019;2019 - Q2;2;2019;B07FWXZVR;187;18;17.46;79.54
5/10/2019;2019 - Q2;2;2019;B07FWVZTZ;320;17;47.6;232.4
5/10/2019;2019 - Q2;2;2019;B07FWWVZZ;1785;17;279.65;1365.35
5/11/2019;2019 - Q2;2;2019;B07FWYVVV;740;17;102;498
5/11/2019;2019 - Q2;2;2019;B07FWVXWZ;247;18;28.26;128.74
5/11/2019;2019 - Q2;2;2019;B07FWXVZY;219;18;26.82;122.18
5/11/2019;2019 - Q2;2;2019;B07FWYXZT;161;18;16.38;74.62
5/11/2019;2019 - Q2;2;2019;B07FWWXSW;288;18;44.64;203.36
5/11/2019;2019 - Q2;2;2019;B07FWXWXV;288;18;44.64;203.36
5/11/2019;2019 - Q2;2;2019;B07FWVUVV;288;18;44.64;203.36
5/11/2019;2019 - Q2;2;2019;B07FWWAUU;515;17;67.15;327.85
5/11/2019;2019 - Q2;2;2019;B07FWVVZQ;390;17;54.4;265.6
5/12/2019;2019 - Q2;2;2019;B07FWXYXW;288;18;44.64;203.36
5/12/2019;2019 - Q2;2;2019;B07FWVZYQ;288;18;44.64;203.36
5/13/2019;2019 - Q2;2;2019;B07FWWWWZ;274;18;33.12;150.88
5/13/2019;2019 - Q2;2;2019;B07FWVVSS;390;18;45;205
5/14/2019;2019 - Q2;2;2019;B07FWVXSU;390;18;45;205
5/14/2019;2019 - Q2;2;2019;B07FWWTXW;375;17;48.45;236.55
5/14/2019;2019 - Q2;2;2019;B07FWYTRV;288;18;35.64;162.36
5/14/2019;2019 - Q2;2;2019;B07FWYZYS;288;18;35.64;162.36
5/14/2019;2019 - Q2;2;2019;B07FWYZTS;187;18;17.46;79.54
5/14/2019;2019 - Q2;2;2019;B07FWYAXV;288;18;35.64;162.36
5/14/2019;2019 - Q2;2;2019;B07FWWBWZ;187;18;17.46;79.54
5/14/2019;2019 - Q2;2;2019;B07FWVXZU;288;18;35.64;162.36
5/15/2019;2019 - Q2;2;2019;B07FWWWTZ;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWWAWV;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWVXWU;445;17;67.15;327.85
5/15/2019;2019 - Q2;2;2019;B07FWXTVU;161;18;19.98;91.02
5/15/2019;2019 - Q2;2;2019;B07FWYXUU;248;18;35.64;162.36
5/15/2019;2019 - Q2;2;2019;B07FWYYXS;242;18;34.56;157.44
5/15/2019;2019 - Q2;2;2019;B07FWXTQY;200;18;27;123
5/15/2019;2019 - Q2;2;2019;B07FWXZVQ;158;18;19.44;88.56
5/15/2019;2019 - Q2;2;2019;B07FWVBTZ;248;18;35.64;162.36
5/15/2019;2019 - Q2;2;2019;B07FWXWXY;141;18;16.38;74.62
5/15/2019;2019 - Q2;2;2019;B07FWXXZQ;242;18;34.56;157.44
5/15/2019;2019 - Q2;2;2019;B07FWXXTR;242;18;34.56;157.44
5/15/2019;2019 - Q2;2;2019;B07FWXWZV;141;18;16.38;74.62
5/15/2019;2019 - Q2;2;2019;B07FWVUSY;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWXTRV;200;18;27;123
5/15/2019;2019 - Q2;2;2019;B07FWVBXU;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWVXYZ;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWWYRV;370;17;54.4;265.6
5/15/2019;2019 - Q2;2;2019;B07FWVBYU;138;18;15.84;72.16
5/15/2019;2019 - Q2;2;2019;B07FWWTZQ;230;18;32.4;147.6
5/15/2019;2019 - Q2;2;2019;B07FWVVVU;242;18;34.56;157.44
5/15/2019;2019 - Q2;2;2019;B07FWVWZU;147;18;17.46;79.54
5/15/2019;2019 - Q2;2;2019;B07FWYSUZ;147;18;17.46;79.54
5/15/2019;2019 - Q2;2;2019;B07FWYAQW;242;18;34.56;157.44
5/15/2019;2019 - Q2;2;2019;B07FWVVRU;234;18;33.12;150.88
5/15/2019;2019 - Q2;2;2019;B07FWWYXV;199;18;26.82;122.18
5/15/2019;2019 - Q2;2;2019;B07FWWWRX;199;18;26.82;122.18
5/15/2019;2019 - Q2;2;2019;B07FWVYVS;161;18;19.98;91.02
5/15/2019;2019 - Q2;2;2019;B07FWVAYX;234;18;33.12;150.88
5/15/2019;2019 - Q2;2;2019;B07FWYXYQ;161;18;19.98;91.02
5/15/2019;2019 - Q2;2;2019;B07FWVZXT;248;18;35.64;162.36
5/16/2019;2019 - Q2;2;2019;B07FWXWRZ;179;18;23.22;105.78
5/16/2019;2019 - Q2;2;2019;B07FWXUWY;161;18;19.98;91.02
5/16/2019;2019 - Q2;2;2019;B07FWVWXR;445;17;67.15;327.85
5/16/2019;2019 - Q2;2;2019;B07FWWAZT;235;18;33.3;151.7
5/16/2019;2019 - Q2;2;2019;B07FWYXQY;161;18;19.98;91.02
5/16/2019;2019 - Q2;2;2019;B07FWXZSW;158;18;19.44;88.56
5/16/2019;2019 - Q2;2;2019;B07FWWSTQ;410;18;64.8;295.2
5/16/2019;2019 - Q2;2;2019;B07FWWBRX;230;18;32.4;147.6
5/16/2019;2019 - Q2;2;2019;B07FWYVQT;235;18;33.3;151.7
5/16/2019;2019 - Q2;2;2019;B07FWYTXQ;250;13;26;174
5/16/2019;2019 - Q2;2;2019;B07FWYZST;734;17;107.78;526.22
5/16/2019;2019 - Q2;2;2019;B07FWXYTY;157.33;18;23.22;105.78
5/16/2019;2019 - Q2;2;2019;B07FWXTWT;129.67;18;19.44;88.56
5/16/2019;2019 - Q2;2;2019;B07FWYSVR;230;18;32.4;147.6
5/16/2019;2019 - Q2;2;2019;B07FWYWSZ;335;18;51.3;233.7
5/16/2019;2019 - Q2;2;2019;B07FWVWVQ;234;18;33.12;150.88
5/16/2019;2019 - Q2;2;2019;B07FWWXXV;234;18;33.12;150.88
5/16/2019;2019 - Q2;2;2019;B07FWVURZ;230;18;32.4;147.6
5/16/2019;2019 - Q2;2;2019;B07FWYYRR;158;18;19.44;88.56
5/16/2019;2019 - Q2;2;2019;B07FWVVYZ;234;18;33.12;150.88
5/16/2019;2019 - Q2;2;2019;B07FWWSSU;335;18;51.3;233.7
5/16/2019;2019 - Q2;2;2019;B07FWVVUT;161;18;19.98;91.02
5/16/2019;2019 - Q2;2;2019;B07FWWBVY;161;18;19.98;91.02
5/16/2019;2019 - Q2;2;2019;B07FWYURX;335;18;51.3;233.7
5/16/2019;2019 - Q2;2;2019;B07FWYVQS;235;18;33.3;151.7
5/16/2019;2019 - Q2;2;2019;B07FWWVYR;235;18;33.3;151.7
5/16/2019;2019 - Q2;2;2019;B07FWWSXW;242;18;34.56;157.44
5/16/2019;2019 - Q2;2;2019;B07FWYXYW;235;18;33.3;151.7
5/16/2019;2019 - Q2;2;2019;B07FWVVVY;158;18;19.44;88.56
5/16/2019;2019 - Q2;2;2019;B07FWVURZ;230;18;32.4;147.6
5/16/2019;2019 - Q2;2;2019;B07FWWTUR;248;18;35.64;162.36
5/16/2019;2019 - Q2;2;2019;B07FWWVRQ;248;18;35.64;162.36
5/17/2019;2019 - Q2;2;2019;B07FWWXZR;335;18;51.3;233.7
5/17/2019;2019 - Q2;2;2019;B07FWYZXS;138;18;15.84;72.16
5/17/2019;2019 - Q2;2;2019;B07FWVUQU;445;17;67.15;327.85
5/17/2019;2019 - Q2;2;2019;B07FWWVZX;204.79;18;32.4;147.6
5/17/2019;2019 - Q2;2;2019;B07FWYSUQ;209.21;18;33.12;150.88
5/17/2019;2019 - Q2;2;2019;B07FWXAXY;335;18;51.3;233.7
5/17/2019;2019 - Q2;2;2019;B07FWYXRQ;585;18;87.3;397.7
5/17/2019;2019 - Q2;2;2019;B07FWYAWQ;550;13;65;435
5/17/2019;2019 - Q2;2;2019;B07FWWXYT;230;18;32.4;147.6
5/17/2019;2019 - Q2;2;2019;B07FWYYTW;410;18;64.8;295.2
5/17/2019;2019 - Q2;2;2019;B07FWXATU;250;13;26;174
5/17/2019;2019 - Q2;2;2019;B07FWYAVU;230;18;32.4;147.6
5/17/2019;2019 - Q2;2;2019;B07FWYZXZ;230;18;32.4;147.6
5/17/2019;2019 - Q2;2;2019;B07FWYXTV;470;17;71.4;348.6
5/17/2019;2019 - Q2;2;2019;B07FWVVXT;550;13;65;435
5/17/2019;2019 - Q2;2;2019;B07FWVXXW;550;13;65;435
5/18/2019;2019 - Q2;2;2019;B07FWWSSQ;550;13;65;435
5/18/2019;2019 - Q2;2;2019;B07FWWSYQ;270;18;39.6;180.4
5/18/2019;2019 - Q2;2;2019;B07FWWBXW;346.86;17;54.4;265.6
5/18/2019;2019 - Q2;2;2019;B07FWWXQR;418.14;17;67.15;327.85
5/18/2019;2019 - Q2;2;2019;B07FWVVTR;179;18;23.22;105.78
5/18/2019;2019 - Q2;2;2019;B07FWYZZW;141;18;16.38;74.62
5/18/2019;2019 - Q2;2;2019;B07FWWZTS;270;18;39.6;180.4
5/18/2019;2019 - Q2;2;2019;B07FWVVWQ;999;13;116.87;782.13
5/18/2019;2019 - Q2;2;2019;B07FWWAYZ;308;18;46.44;211.56
5/18/2019;2019 - Q2;2;2019;B07FWWAVR;416.68;17;67.15;327.85
5/18/2019;2019 - Q2;2;2019;B07FWVWTY;348.32;17;54.4;265.6
5/18/2019;2019 - Q2;2;2019;B07FWWZWZ;615;17;87.55;427.45
5/18/2019;2019 - Q2;2;2019;B07FWWTZR;230;18;32.4;147.6
5/18/2019;2019 - Q2;2;2019;B07FWYAVS;141;18;16.38;74.62
5/18/2019;2019 - Q2;2;2019;B07FWYAUT;650;17;93.5;456.5
5/18/2019;2019 - Q2;2;2019;B07FWXYTU;230;18;32.4;147.6
5/18/2019;2019 - Q2;2;2019;B07FWWTSX;141;18;16.38;74.62
5/19/2019;2019 - Q2;2;2019;B07FWVYYU;234;18;33.12;150.88
5/19/2019;2019 - Q2;2;2019;B07FWVURS;335;18;51.3;233.7
5/19/2019;2019 - Q2;2;2019;B07FWVWYY;335;18;51.3;233.7
5/19/2019;2019 - Q2;2;2019;B07FWWSZT;230;18;32.4;147.6
5/19/2019;2019 - Q2;2;2019;B07FWXTVX;999;13;116.87;782.13
5/19/2019;2019 - Q2;2;2019;B07FWVBQT;335;18;51.3;233.7
5/19/2019;2019 - Q2;2;2019;B07FWYYSV;313.23;18;51.3;233.7
5/19/2019;2019 - Q2;2;2019;B07FWXSSW;112.77;18;16.38;74.62
5/19/2019;2019 - Q2;2;2019;B07FWWXUY;335;18;51.3;233.7
5/19/2019;2019 - Q2;2;2019;B07FWXBUR;242;18;34.56;157.44
5/19/2019;2019 - Q2;2;2019;B07FWWTWX;250;13;26;174
5/19/2019;2019 - Q2;2;2019;B07FWWWTQ;270;18;39.6;180.4
5/20/2019;2019 - Q2;2;2019;B07FWWBSU;199;18;26.82;122.18
5/20/2019;2019 - Q2;2;2019;B07FWWBUX;195;18;26.1;118.9
5/20/2019;2019 - Q2;2;2019;B07FWWTVT;270;18;39.6;180.4
5/20/2019;2019 - Q2;2;2019;B07FWYWRS;210;18;28.8;131.2
5/20/2019;2019 - Q2;2;2019;B07FWVAVY;147;18;17.46;79.54
5/20/2019;2019 - Q2;2;2019;B07FWXZZT;141;18;16.38;74.62
5/20/2019;2019 - Q2;2;2019;B07FWYYXV;270;18;39.6;180.4
5/20/2019;2019 - Q2;2;2019;B07FWXTYV;158;18;19.44;88.56
5/20/2019;2019 - Q2;2;2019;B07FWWUTS;210;18;28.8;131.2
5/20/2019;2019 - Q2;2;2019;B07FWVWWZ;131.54;18;19.44;88.56
5/20/2019;2019 - Q2;2;2019;B07FWVZSQ;311.46;18;51.3;233.7
5/20/2019;2019 - Q2;2;2019;B07FWWUYY;141;18;16.38;74.62
5/20/2019;2019 - Q2;2;2019;B07FWVXXV;335;18;51.3;233.7
5/20/2019;2019 - Q2;2;2019;B07FWYSSW;300;18;45;205
5/20/2019;2019 - Q2;2;2019;B07FWYWUQ;345.61;17;54.4;265.6
5/20/2019;2019 - Q2;2;2019;B07FWWWQS;419.39;17;67.15;327.85
5/21/2019;2019 - Q2;2;2019;B07FWYYUS;138;18;15.84;72.16
5/21/2019;2019 - Q2;2;2019;B07FWYXRV;999;13;116.87;782.13
5/21/2019;2019 - Q2;2;2019;B07FWYWTR;250;13;26;174
5/21/2019;2019 - Q2;2;2019;B07FWXYQX;230;18;32.4;147.6
5/21/2019;2019 - Q2;2;2019;B07FWWUXX;138;18;15.84;72.16
5/21/2019;2019 - Q2;2;2019;B07FWXBVX;147;18;17.46;79.54
5/21/2019;2019 - Q2;2;2019;B07FWXWSU;158;18;19.44;88.56
5/21/2019;2019 - Q2;2;2019;B07FWVZQS;161;18;19.98;91.02
5/21/2019;2019 - Q2;2;2019;B07FWYZQU;335;18;51.3;233.7
5/21/2019;2019 - Q2;2;2019;B07FWWTUX;370;17;54.4;265.6
5/21/2019;2019 - Q2;2;2019;B07FWXYRQ;230;18;32.4;147.6
5/21/2019;2019 - Q2;2;2019;B07FWVUWS;250;13;26;174
5/21/2019;2019 - Q2;2;2019;B07FWVVWT;335;18;51.3;233.7
5/22/2019;2019 - Q2;2;2019;B07FWYZTU;230;18;32.4;147.6
5/22/2019;2019 - Q2;2;2019;B07FWXSQW;179;18;23.22;105.78
5/22/2019;2019 - Q2;2;2019;B07FWYSYQ;650;17;93.5;456.5
5/22/2019;2019 - Q2;2;2019;B07FWVZRQ;549;17;84.83;414.17
5/22/2019;2019 - Q2;2;2019;B07FWVARW;370;17;54.4;265.6
5/22/2019;2019 - Q2;2;2019;B07FWVXUU;335;18;51.3;233.7
5/22/2019;2019 - Q2;2;2019;B07FWVVQV;335;18;51.3;233.7
5/22/2019;2019 - Q2;2;2019;B07FWWTTQ;200;18;27;123
5/22/2019;2019 - Q2;2;2019;B07FWWZZW;370;17;54.4;265.6
5/22/2019;2019 - Q2;2;2019;B07FWXWVU;445;17;67.15;327.85
5/22/2019;2019 - Q2;2;2019;B07FWXWTS;270;18;39.6;180.4
5/22/2019;2019 - Q2;2;2019;B07FWYUTZ;192.45;18;25.641;116.809
5/22/2019;2019 - Q2;2;2019;B07FWVWUS;234;18;33.12;150.88
5/22/2019;2019 - Q2;2;2019;B07FWYYXW;335;18;51.3;233.7
5/22/2019;2019 - Q2;2;2019;B07FWVXWW;270;18;39.6;180.4
5/23/2019;2019 - Q2;2;2019;B07FWVAQT;234;18;33.12;150.88
5/23/2019;2019 - Q2;2;2019;B07FWVWYZ;147;18;17.46;79.54
5/23/2019;2019 - Q2;2;2019;B07FWYTTY;141;18;16.38;74.62
5/23/2019;2019 - Q2;2;2019;B07FWYYUZ;147;18;17.46;79.54
5/23/2019;2019 - Q2;2;2019;B07FWWWSV;431;18;68.58;312.42
5/23/2019;2019 - Q2;2;2019;B07FWWWXT;230;18;32.4;147.6
5/23/2019;2019 - Q2;2;2019;B07FWVVSX;230;18;32.4;147.6
5/23/2019;2019 - Q2;2;2019;B07FWWZXW;445;17;67.15;327.85
5/23/2019;2019 - Q2;2;2019;B07FWXXXX;410;18;64.8;295.2
5/23/2019;2019 - Q2;2;2019;B07FWYZYZ;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWXXQZ;242;18;34.56;157.44
5/24/2019;2019 - Q2;2;2019;B07FWVAQX;242;18;34.56;157.44
5/24/2019;2019 - Q2;2;2019;B07FWWVSQ;248;18;35.64;162.36
5/24/2019;2019 - Q2;2;2019;B07FWVUQU;158;18;19.44;88.56
5/24/2019;2019 - Q2;2;2019;B07FWWUSR;230;18;32.4;147.6
5/24/2019;2019 - Q2;2;2019;B07FWVZXV;470;17;71.4;348.6
5/24/2019;2019 - Q2;2;2019;B07FWXSQV;161;18;19.98;91.02
5/24/2019;2019 - Q2;2;2019;B07FWWBST;230;18;32.4;147.6
5/24/2019;2019 - Q2;2;2019;B07FWVASZ;158;18;19.44;88.56
5/24/2019;2019 - Q2;2;2019;B07FWXZRZ;141;18;16.38;74.62
5/24/2019;2019 - Q2;2;2019;B07FWVWZT;445;17;67.15;327.85
5/24/2019;2019 - Q2;2;2019;B07FWWVST;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWWBWW;620;18;102.6;467.4
5/24/2019;2019 - Q2;2;2019;B07FWVWYU;250;13;26;174
5/24/2019;2019 - Q2;2;2019;B07FWVZUT;161;18;19.98;91.02
5/24/2019;2019 - Q2;2;2019;B07FWXZSV;158;18;19.44;88.56
5/24/2019;2019 - Q2;2;2019;B07FWVUTW;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWWTYT;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWWWXQ;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWXBZW;179;18;23.22;105.78
5/24/2019;2019 - Q2;2;2019;B07FWYUZV;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWYYSR;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWVWSV;335;18;51.3;233.7
5/24/2019;2019 - Q2;2;2019;B07FWYZWQ;335;18;51.3;233.7
5/25/2019;2019 - Q2;2;2019;B07FWWURU;442.18;17;67.15;327.85
5/25/2019;2019 - Q2;2;2019;B07FWXBSS;372.82;17;54.4;265.6
5/25/2019;2019 - Q2;2;2019;B07FWYAYX;131.81;18;19.44;88.56
5/25/2019;2019 - Q2;2;2019;B07FWVXYV;123.19;18;17.46;79.54
5/25/2019;2019 - Q2;2;2019;B07FWWVVV;112.98;18;16.38;74.62
5/25/2019;2019 - Q2;2;2019;B07FWVASX;313.02;18;51.3;233.7
5/25/2019;2019 - Q2;2;2019;B07FWYSZU;200;18;27;123
5/25/2019;2019 - Q2;2;2019;B07FWXAXT;335;18;51.3;233.7
5/25/2019;2019 - Q2;2;2019;B07FWWVZY;158;18;19.44;88.56
5/25/2019;2019 - Q2;2;2019;B07FWVXRT;164;18;17.46;79.54
5/25/2019;2019 - Q2;2;2019;B07FWVYUY;158;18;16.38;74.62
5/25/2019;2019 - Q2;2;2019;B07FWYXTR;265;18;35.64;162.36
5/26/2019;2019 - Q2;2;2019;B07FWVXVV;247;18;32.4;147.6
5/26/2019;2019 - Q2;2;2019;B07FWXXYY;267;13;26;174
5/26/2019;2019 - Q2;2;2019;B07FWXBTQ;247;18;32.4;147.6
5/26/2019;2019 - Q2;2;2019;B07FWWARR;1016;13;116.87;782.13
5/27/2019;2019 - Q2;2;2019;B07FWWYXX;452;13;50.05;334.95
5/27/2019;2019 - Q2;2;2019;B07FWVWTS;187;18;21.6;98.4
5/27/2019;2019 - Q2;2;2019;B07FWWTRY;427;18;64.8;295.2
5/27/2019;2019 - Q2;2;2019;B07FWVVQY;1016;13;116.87;782.13
5/27/2019;2019 - Q2;2;2019;B07FWXUST;209.45;18;25.641;116.809
5/27/2019;2019 - Q2;2;2019;B07FWWZQR;143.08;18;19.44;88.56
5/27/2019;2019 - Q2;2;2019;B07FWXSTS;122.92;18;16.38;74.62
5/27/2019;2019 - Q2;2;2019;B07FWVYYQ;381.8;17;54.4;265.6
5/27/2019;2019 - Q2;2;2019;B07FWYZZQ;450.2;17;67.15;327.85
5/27/2019;2019 - Q2;2;2019;B07FWXWUT;267;13;26;174
5/27/2019;2019 - Q2;2;2019;B07FWYUZT;175;18;19.44;88.56
5/28/2019;2019 - Q2;2;2019;B07FWXBVW;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWVVSY;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWWSRZ;475;18;73.44;334.56
5/28/2019;2019 - Q2;2;2019;B07FWXTWV;158;18;16.38;74.62
5/28/2019;2019 - Q2;2;2019;B07FWYASU;158;18;16.38;74.62
5/28/2019;2019 - Q2;2;2019;B07FWWWUX;427;18;64.8;295.2
5/28/2019;2019 - Q2;2;2019;B07FWYUXT;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWVUSV;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWWVXY;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWYVYZ;251;18;33.12;150.88
5/28/2019;2019 - Q2;2;2019;B07FWYSQQ;247;18;32.4;147.6
5/28/2019;2019 - Q2;2;2019;B07FWVZVR;352;18;51.3;233.7
5/28/2019;2019 - Q2;2;2019;B07FWWVXZ;251;18;33.12;150.88
5/29/2019;2019 - Q2;2;2019;B07FWVVRY;259;18;34.56;157.44
5/29/2019;2019 - Q2;2;2019;B07FWWZVW;259;18;34.56;157.44
5/29/2019;2019 - Q2;2;2019;B07FWYUVX;247;18;32.4;147.6
5/29/2019;2019 - Q2;2;2019;B07FWWATX;251;18;33.12;150.88
5/29/2019;2019 - Q2;2;2019;B07FWYZTW;259;18;34.56;157.44
5/29/2019;2019 - Q2;2;2019;B07FWYSZW;387;17;54.4;265.6
5/29/2019;2019 - Q2;2;2019;B07FWWTYV;259;18;34.56;157.44
5/29/2019;2019 - Q2;2;2019;B07FWXTTZ;222;18;27.9;127.1
5/29/2019;2019 - Q2;2;2019;B07FWWZWS;247;18;32.4;147.6
5/29/2019;2019 - Q2;2;2019;B07FWVXXU;352;18;51.3;233.7
5/29/2019;2019 - Q2;2;2019;B07FWXTTR;387;17;54.4;265.6
5/30/2019;2019 - Q2;2;2019;B07FWXYUT;265;18;35.64;162.36
5/30/2019;2019 - Q2;2;2019;B07FWYSZQ;175;18;19.44;88.56
5/30/2019;2019 - Q2;2;2019;B07FWXTSR;187;18;21.6;98.4
5/30/2019;2019 - Q2;2;2019;B07FWYAXW;259;18;34.56;157.44
5/30/2019;2019 - Q2;2;2019;B07FWVXXY;259;18;34.56;157.44
5/30/2019;2019 - Q2;2;2019;B07FWXVWV;259;18;34.56;157.44
5/30/2019;2019 - Q2;2;2019;B07FWXUUQ;259;18;34.56;157.44
5/30/2019;2019 - Q2;2;2019;B07FWXWVT;667;13;71.5;478.5
5/31/2019;2019 - Q2;2;2019;B07FWVWQQ;451.87;17;67.15;327.85
5/31/2019;2019 - Q2;2;2019;B07FWVVVT;380.13;17;54.4;265.6
5/31/2019;2019 - Q2;2;2019;B07FWYXQT;259;18;34.56;157.44
5/31/2019;2019 - Q2;2;2019;B07FWXYZZ;178;18;19.98;91.02
5/31/2019;2019 - Q2;2;2019;B07FWXBRS;251;18;33.12;150.88
5/31/2019;2019 - Q2;2;2019;B07FWXVZZ;259;18;34.56;157.44
5/31/2019;2019 - Q2;2;2019;B07FWWBSX;217;18;27;123
5/31/2019;2019 - Q2;2;2019;B07FWXZZQ;259;18;34.56;157.44
5/31/2019;2019 - Q2;2;2019;B07FWXTQW;707;17;100.3;489.7
5/31/2019;2019 - Q2;2;2019;B07FWYTVW;227;18;28.8;131.2
5/31/2019;2019 - Q2;2;2019;B07FWXUYU;158;18;16.38;74.62
5/31/2019;2019 - Q2;2;2019;B07FWWVWU;259;18;34.56;157.44
5/31/2019;2019 - Q2;2;2019;B07FWVVRY;121.33;18;16.38;74.62
5/31/2019;2019 - Q2;2;2019;B07FWXWUU;144.67;18;19.44;88.56
5/31/2019;2019 - Q2;2;2019;B07FWVZWQ;259;18;34.56;157.44
5/31/2019;2019 - Q2;2;2019;B07FWWVXW;247;18;32.4;147.6
5/31/2019;2019 - Q2;2;2019;B07FWWAVY;352;18;51.3;233.7
5/31/2019;2019 - Q2;2;2019;B07FWWZWV;452;13;50.05;334.95
5/31/2019;2019 - Q2;2;2019;B07FWYWRV;227;18;28.8;131.2
5/31/2019;2019 - Q2;2;2019;B07FWYAQY;259;18;34.56;157.44
6/1/2019;2019 - Q2;2;2019;B07FWXVTR;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWXURR;227;18;28.8;131.2
6/1/2019;2019 - Q2;2;2019;B07FWYZZZ;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWYTWU;217;18;27;123
6/1/2019;2019 - Q2;2;2019;B07FWWVSS;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWVYXY;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWVXRW;259;18;34.56;157.44
6/1/2019;2019 - Q2;2;2019;B07FWWAQU;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWYYWZ;427;18;64.8;295.2
6/1/2019;2019 - Q2;2;2019;B07FWVXSW;222;18;27.9;127.1
6/1/2019;2019 - Q2;2;2019;B07FWXAUS;259;18;34.56;157.44
6/1/2019;2019 - Q2;2;2019;B07FWVVSR;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWVXSR;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWWTQZ;427;18;64.8;295.2
6/1/2019;2019 - Q2;2;2019;B07FWVWXT;427;18;64.8;295.2
6/1/2019;2019 - Q2;2;2019;B07FWVVVY;427;18;64.8;295.2
6/1/2019;2019 - Q2;2;2019;B07FWWUVW;427;18;64.8;295.2
6/1/2019;2019 - Q2;2;2019;B07FWYUYQ;1773;18;298.08;1357.92
6/1/2019;2019 - Q2;2;2019;B07FWVYVV;566;17;84.83;414.17
6/1/2019;2019 - Q2;2;2019;B07FWWYVW;155;18;15.84;72.16
6/1/2019;2019 - Q2;2;2019;B07FWYUVY;456.35;17;68.68;335.32
6/1/2019;2019 - Q2;2;2019;B07FWYTWR;563.65;17;84.83;414.17
6/1/2019;2019 - Q2;2;2019;B07FWVWSR;259;18;34.56;157.44
6/1/2019;2019 - Q2;2;2019;B07FWYBYZ;217;18;27;123
6/1/2019;2019 - Q2;2;2019;B07FWXZZX;247;18;32.4;147.6
6/1/2019;2019 - Q2;2;2019;B07FWVWTY;175;18;19.44;88.56
